,hashTan,hashVin,DeviceId,TripId,SubTripId,SubtripStartLocation,SubtripEndLocation,SubtripDistance,SubtripTimePeriod,SubtripWayCategory,SubtripWayType,SubtripStreets,SubtripCities,Subtrip_MTFCC,Subtrip_RTTYP,SubtripFrequency
3081,4658806076256287465,2335776680445493933,3530021110,3530021110_11,3530021110_11_1,"(40.800613, -102.86803)","(40.2669, -103.64009)",90.642,55.0,"{'Highway': 11, 'No_category': 2}","{'Road': 2, 'State_Road': 11}","['CR 370', 'Overland Trail', 'County Road 31', 'County Road Q', 'County Road 55', 'I 76 West', '1015 Hospital Road', 'Road 25', 'South Schneider Ditch', 'County Road 67']","['Hillrose', 'Crook', 'Brush', 'Sterling']",['S1100'],"['I', 'U']",1
3082,4658806076256287465,2335776680445493933,3530021110,3530021110_11,3530021110_11_2,"(40.265556, -103.81185)","(39.76798, -105.17866)",133.667,85.0,"{'Highway': 17, 'No_category': 2}","{'Street': 1, 'Road': 2, 'State_Road': 17}","['County Road 53', 'Adams County GIS', 'Vail Reservoir', 'McIntyre Street', 'Interstate Highway 76 Frontage Road', 'Wiggins Heliport', 'Swadley Street', 'County Road 398', 'I 76 West', 'Clear Creek', 'Hy Plain Road', 'US 6 West', 'Kent Airport', 'South Interstate Highway 76 Frontage Road', 'Frontage Road I -76', 'Engineer Lake', 'Grape Street']","['Denver', 'Brighton', 'Log Lane Village', 'Henderson', 'Hudson', 'Wiggins', 'Lochbuie']",['S1100'],"['I', 'U']",2
3083,4658806076256287465,2335776680445493933,3530021110,3530021110_11,3530021110_11_3,"(39.756493, -105.217926)","(39.768932, -105.18798)",2.909,10.0,{'No_category': 3},"{'Street': 2, 'Road': 2}","['Welch Ditch', 'Croke Canal']",['Golden'],[],[],1
3084,4658806076256287465,2335776680445493933,3530021110,3530021110_11,3530021110_11_4,"(39.786564, -105.07615)","(39.81216, -105.00624)",6.612,5.0,"{'Highway': 2, 'No_category': 2}","{'Road': 2, 'State_Road': 2}","['Pecos Street & West 64th Avenue (South)', 'Gordon Lake']",[],['S1100'],['I'],23
3085,4658806076256287465,2335776680445493933,3530021110,3530021110_12,3530021110_12_1,"(39.776237, -104.88342)","(39.790634, -104.90478)",8.252,20.0,"{'Highway': 2, 'No_category': 5}","{'Street': 2, 'Road': 2, 'State_Road': 4}","['Vasquez Boulevard', 'Oneida Street', 'Valero', 'Diesel Pumps']","['Denver', 'Commerce City']",['S1100'],['U'],3
3086,4658806076256287465,2335776680445493933,3530021110,3530021110_12,3530021110_12_2,"(39.80626, -104.931465)","(40.392, -104.67754)",71.004,55.0,"{'Highway': 2, 'No_category': 12}","{'Street': 2, 'Road': 2, 'State_Road': 11}","['US 85 Business', 'Sanchez Court', 'United States Highway 85', '12466 County Road 2 1/4', 'West Service Road', 'Jeep Dodge Chrysler RAM', 'East 120th Avenue', 'County Road 22', '1st Street', '1st Avenue', '29th Street', 'US 85 North']","['Denver', 'Platteville', 'Brighton', 'Henderson', 'Fort Lupton', 'Commerce City', 'Greeley', 'Lochbuie']",['S1100'],['U'],2
3087,4658806076256287465,2335776680445493933,3530021110,3530021110_12,3530021110_12_3,"(40.392662, -104.68568)","(40.30633, -104.983345)",36.482,35.0,"{'Highway': 2, 'No_category': 8}","{'Street': 2, 'Road': 3, 'State_Road': 7}","['East I25 Frontage Road', 'The Great Outdoors RV', 'I 25 South', '871 Champion Drive', '4920 Thompson Parkway', 'Village Inn', 'Johnson’s Corner', 'US 34 East']","['Windsor', 'Greeley', 'Berthoud']",['S1100'],['I'],1
3088,4658806076256287465,2335776680445493933,3530021110,3530021110_13,3530021110_13_1,"(40.406998, -104.98842)","(40.389763, -104.67792)",26.49,25.0,{'No_category': 6},"{'Street': 3, 'Road': 1, 'State_Road': 5}","['County Road 58', 'Bypass Trail', 'US 34 West', '1st & 29th', '871 Champion Drive', '29th Street']",['Greeley'],[],[],1
3089,4658806076256287465,2335776680445493933,3530021110,3530021110_14,3530021110_14_1,"(40.303417, -104.75303)","(39.77848, -105.13798)",75.354,60.0,"{'Highway': 5, 'No_category': 10}","{'Street': 1, 'State_Road': 13}","['State Highway 60', 'Hwy 85 & E 120th Ave', 'Juanita Court', 'Elizabeth Court', 'United States Highway 85', 'Faith Christian Academy', 'West 44th Avenue', 'Truck Service', 'I 76', 'County Road 2 ½', 'Huron Street', 'US 85 North', 'Country Truck Service Center']","['Platteville', 'Brighton', 'Henderson', 'Fort Lupton', 'Gilcrest']",['S1100'],['I'],1
3090,4658806076256287465,2335776680445493933,3530021110,3530021110_14,3530021110_14_2,"(39.699276, -105.20487)","(38.95148, -109.68466)",452.299,350.0,"{'Highway': 69, 'No_category': 4}","{'Street': 1, 'Road': 2, 'State_Road': 69}","['Nutter Avenue', 'Colorado River', 'Indian Wash', '3980 I 9/10 Road', 'Genesee Park-n-Ride', 'Casper Schumm Ditch', 'I 70 Frontage Road', 'Homestake Peak School', 'Webster Hill', 'Kokopelli', 'Straight Creek', 'Castle Creek', 'I 70 West', 'Sagers Flat', '595 6th Street', 'Eisenhower–Edwin C. Johnson Memorial Tunnel East Portal', 'Rockford Tunnel', 'I 70', 'US 50 West', 'Hiwan Ranch Pegmatite Quarry', 'State Highway 13', 'Harley Dome View Area', 'Larkin Ditch', 'Crescent To Cisco East Road', 'Westhaven Drive', 'Cisco Area', 'Deadmans Creek', 'Gateway Park', '4695 Highway 6 and 24', 'Tenmile Creek', 'Westwater Creek', 'Black Gore Creek', 'Salsa Mountain Cantina', '6073 CR 346', 'Wichita State University football team plane crash memorial', '3374 G Road', 'French Creek', '1896 Highway 6 and 50', 'Old Dillon Dam', 'Gerald R. Ford Memorial Highway', 'Eagle River', 'I 70 Business', 'Mancos Desert Central', 'Bakerville to Loveland Trail', 'Fruita West Bikepath', 'Bighorn Road', 'US 6 West', '127 East 1St Street', 'Clear Creek', 'Prairie Circle', 'Grizzly Creek Rest Area Access', 'United States Highway 40', '3888 G 7/10 Road']","['Avon', 'Silt', 'Loma', 'Idledale', 'Palisade', 'Idaho Springs', 'Rifle', 'Georgetown', 'Vail', 'Glenwood Springs', 'Gypsum', 'Mack', 'Denver', 'Parachute', 'Silver Plume', 'Dumont', 'Grand Junction', 'Silverthorne', 'New Castle', 'Frisco', 'Eagle', 'Golden', 'De Beque']",['S1100'],['I'],4
3091,4658806076256287465,2335776680445493933,3530021110,3530021110_14,3530021110_14_3,"(38.960102, -109.712616)","(38.78867, -112.08179)",225.696,155.0,"{'Highway': 31, 'No_category': 2}","{'Road': 2, 'State_Road': 31}","['Spotted Wolf Canyon', 'New Area 51 Road', 'Green River Old State Highway', 'Spotted Wolf Canyon View Area', 'Ratio', 'Reid Neilson Draw', 'Reed Wash', 'Sawtooth', 'UT 259', 'Sids Mountain Wilderness', 'Buckmaster Draw', 'Dog Valley Wash', 'County Road 919', 'Flying J - Richfield', 'Salina Creek', 'Lost Creek Canyon Road', 'Ghost Rock Overlook', 'Mulligan Wash', 'Corral Wash', 'US 50', 'Forest Service Road 223', 'San Rafael Reef View Area', 'Clyde and Neils Pond', 'Railroad Road', 'Cottonwood Draw', 'US 191', 'Sevier Valley Canal', 'UT 76', 'Mountain Ranch Road', 'BLM 6757']","['Green River', 'Salina']",['S1100'],['I'],1
3092,4658806076256287465,2335776680445493933,3530021110,3530021110_14,3530021110_14_4,"(38.669308, -112.1699)","(38.293594, -112.65415)",75.785,55.0,"{'Highway': 11, 'No_category': 2}","{'Street': 2, 'State_Road': 11}","['Joseph Cemetery', 'Last Chance Road', 'Shingle Creek Dispersed Camping', 'State Route 161', 'I 15 South', 'North Creek', 'Cove Fort', 'Fish Creek Trail', 'Castle Rock Campground', 'Clear Creek', 'Woodtick Hill']",['Beaver'],['S1100'],['I'],1
3093,4658806076256287465,2335776680445493933,3530021110,3530021110_15,3530021110_15_1,"(38.22729, -112.649826)","(37.86044, -112.82845)",46.201,30.0,"{'Highway': 6, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 6}","['East Frontage Road', 'I 15 South', 'I 15 North', 'Travel Centers of America - Parowan', '300 West Street']","['Parowan', 'Beaver']",['S1100'],['I'],3
3094,4658806076256287465,2335776680445493933,3530021110,3530021110_15,3530021110_15_2,"(37.78995, -112.967514)","(34.40723, -117.39787)",592.322,375.0,"{'Highway': 76, 'No_category': 2}","{'Road': 2, 'State_Road': 76}","['Wellness Way', 'Red Hills Parkway', 'East 3800 North', 'Las Vegas Boulevard North', 'West 425 South', 'Opah Ditch', 'Mojave Freeway', 'Hack Wash', 'Flat Ditch', 'Boulder Road', 'Las Vegas Freeway (Heavy Traffic Route)', 'West Sahara Avenue', 'Veterans Memorial Highway', 'Halloran Wash', 'Diamond G Lane', 'Virgin River', 'Arrowhead Trail', 'Harry Allen Generating Station', 'Yermo Ditch', 'Virgin Hill', 'Church Rocks', 'Halloran Summit Road', 'Bruce Woodbury Beltway', 'Dock Ditch', 'Fairview Avenue', 'Mojave Drive', 'Cottonwood Creek', 'Old US 91', 'Coyote Lake Road', 'White Star Mine', 'Stoddard Mountain Road', 'Pancho Villas', '3165 West Sunset Road', '8701 Highway 395', 'Old U.S. 91', 'Verrena Ridge Avenue', 'Mountain Pass Agricultural Inspection Station', 'Reynolds-Robbins Prospects', 'Market', 'Yermo Road', 'Osborne Airport', 'South R 40', 'Cheyenne Avenue', '1400 North', 'Hamilton Fort Frontage Road', 'Pine View Court', 'Yucca Mine', 'Riverside Road', 'South Las Vegas Boulevard', 'Hillside Drive', 'Santa Anita Drive', 'Yellow Knolls', '1200 North', 'Tork Ditch', 'Wild Wash', 'Las Vegas Freeway', 'Avenue H', 'Hacienda Road', 'Outpost Cafe', 'Byron Road', 'Death Valley Road', 'Midway Ditch', 'Southern Nevada Lightweight', 'Yorktown Street', 'Shell']","['New Harmony', 'Baker', 'Summit', 'Phelan', 'Hesperia', 'Hinkley', 'Victorville', 'Barstow', 'North Las Vegas', 'Kanarraville', 'Toquerville', 'Las Vegas', 'Washington', 'Jean', 'Moapa', 'Littlefield', 'Mesquite', 'Yermo', 'Garrison', 'Leeds', 'Cedar City']",['S1100'],"['M', 'I', 'S']",2
3095,4658806076256287465,2335776680445493933,3530021110,3530021110_15,3530021110_15_3,"(34.38982, -117.41009)","(34.013878, -117.38032)",56.96,60.0,"{'Highway': 12, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 12}","['Forest Route 3N21', 'La Crosse Avenue', 'Via Cerro', 'La Cadena Drive', 'Mojave Freeway', 'South Inland Center Perimeter Drive', 'Barstow Freeway', 'Santa Fe Fire Road', 'Sunset Lane', 'North I Street']","['Phelan', 'San Bernardino', 'Riverside', 'Colton']",['S1100'],['I'],1
3096,4658806076256287465,2335776680445493933,3530021110,3530021110_15,3530021110_15_4,"(34.019318, -117.38711)","(34.041317, -117.37133)",2.844,5.0,{'No_category': 2},"{'Street': 2, 'Road': 1, 'State_Road': 1}","['Resource Drive', 'FedEx Ground']","['Riverside', 'Bloomington']",[],[],1
3097,4658806076256287465,2335776680445493933,3530021110,3530021110_16,3530021110_16_1,"(34.069057, -117.370224)","(34.825302, -118.87006)",181.6,140.0,"{'Highway': 28, 'No_category': 6}","{'Street': 2, 'Road': 3, 'State_Road': 28}","['South Ivy Avenue', ""TGI Friday's"", 'Gladstone Avenue', 'CA 71', 'San Dimas Channel', 'Gorman Creek', 'The Old Road', 'Lowell Avenue', 'Brake Check Area', 'North Virginia Avenue', 'West Road', 'Middleton Lane', 'Don Pablo Drive', 'Allen Canyon', '475 Foothill Boulevard', 'Yarnell Street', 'Rancho San Jose Park', '9401 Foothill Boulevard', 'Golden State Freeway', 'San Bernardino Freeway', 'Truck parking', 'Oakland Community Garden', 'Gorman Post Road']","['La Crescenta', 'Ontario', 'Azusa', 'Sierra Madre', 'Stevenson Ranch', 'Chatsworth', 'Castaic', 'Pomona', 'Guasti', 'Newhall', 'Pasadena', 'Glendora', 'Fontana', 'Monrovia']",['S1100'],['M'],1
3098,4658806076256287465,2335776680445493933,3530021110,3530021110_16,3530021110_16_2,"(34.927025, -118.92223)","(35.401047, -119.39665)",68.883,45.0,"{'Highway': 9, 'No_category': 1}","{'Street': 1, 'State_Road': 9}","['Maricopa Highway', 'Famous Footwear', 'Old River Road', 'Taft Highway', 'Skydive San Joaquin Valley Airport', 'West Side Freeway', 'East Side Canal', 'Bear Mountain Boulevard', 'Travel Centers of America']","['Buttonwillow', 'Arvin', 'Lebec']",['S1100'],['I'],1
3099,4658806076256287465,2335776680445493933,3530021110,3530021110_16,3530021110_16_3,"(35.485546, -119.51613)","(40.503353, -122.335464)",646.613,432.045,"{'Highway': 84, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 84}","['Sadler Oak Drive', 'Blue Beacon - Flag City', '17005 South Billy Wright Road', ""Carl's Jr"", '10822 Trinity Parkway', 'Maxwell Colusa Road', 'Arroyo Ciervo', 'Road 45', 'County Road J', 'West Side Highway', 'Arroyo Bifido', 'South Derrick Avenue', 'Lanza Lane', 'Lost Hills Road', 'Percell Lane', 'California', 'Snowy Egret Court', 'Residence Inn Sacramento Airport Natomas', 'Deuel Vocational Institution', 'Harris Ranch Airport', 'Bayou Way', 'Harris Feeding Company', 'William Elton Brown Freeway', 'Yarnell Way', 'Freshwater Road', 'Twissleman Road', 'West Gale Avenue', '15844 West Paul Negra Road', 'Hotel De Oro', 'Salt Creek', 'Kile Road', 'West Side Freeway', 'South Newcomb Avenue', 'Gabby Road', '550 Howard Street', 'FastBreak', 'TravelCenters of America - Redding', 'Flanders Court', 'Utica Avenue', 'Lenahan Road', 'Salado Creek', 'Road 68', 'Road 2', 'Orland Plant', 'Rice Creek', '11145 Harlan Road', 'Fogg Road', 'Struckmeyer Road', '32523 West Cottonwood Road', 'South Russell Avenue', 'Br', 'Cascade Wonderland Highway', 'County Road 118', 'Chevron', 'Stone Lake Road', 'East Side Canal', 'Corona Avenue', 'Fairview Road', '25001 South Pole Line Road', 'Cottonwood Texaco', 'Deschutes Road', 'Mokelumne River', 'Little Panoche Creek', 'I 505 South', 'Orestimba Creek', 'Myers Lane', 'Auction Yard Road', 'La Mesa Lane', 'Old State Highway', 'County Road 97B', 'West Manning Avenue', 'Road 33']","['Williams', 'Orland', 'Arbuckle', 'Patterson', 'Anderson', 'Firebaugh', 'Cottonwood', 'Maxwell', 'Kettleman City', 'Stockton', 'Westley', 'French Camp', 'Corning', 'Redding', 'Clarksburg', 'Red Bluff', 'Hood', 'Willows', 'Lathrop', 'Dunnigan', 'Woodland', 'Buttonwillow', 'Sacramento', 'Lost Hills']",['S1100'],"['M', 'I', 'S']",1
3100,4658806076256287465,2335776680445493933,3530021110,3530021110_17,3530021110_17_1,"(40.629826, -122.36835)","(45.66895, -120.83563)",627.902,470.576,"{'Highway': 15, 'No_category': 79}","{'Street': 1, 'Road': 7, 'State_Road': 90}","['Mary McKinley Draw', 'Southwest Opal Lane', 'Sweetbrier Avenue', 'Rosebush Lane', 'C Street', 'Sacramento River', 'Pole Road', '73rd Street', 'Truck Village Drive', 'Pinecrest Lane', 'Northeast Ivy Lane', 'Lamborn Lane', 'Buck Hollow', 'Charlotte Day Drive', 'Pole Creek', 'Butte Valley Airport', 'Little Walker Mountain', 'Caltrans Dorris', 'South Street', 'T-9 Lenz Ranch Road', 'Decker Road', 'Bridge Bay Road', 'Pilot Truck Stop', 'First Interstate Bank', 'Juniper Lodge', 'Mud Hollow', 'Southwest Jericho Lane', 'Cinder Butte Meat Co', 'Annie Court', 'Algoma Road', 'Little Deschutes River', 'Center Street', 'Oregon Drive', 'South Unit Main Canal', 'Worden Mart', 'Rock Point', 'NFD 9758-500', 'Grass Lake', 'Eagles Roost', 'Sun Mountain Highway', 'Heidi Court', 'Riverview Street', 'McCardle Flat Road', 'Walters Mountain Road', 'Weight Station', 'Deer Mountain Lodge', 'Sims Road', 'National Forest Development Road 200', 'Southwest Evergreen Avenue', 'Northeast 6th Street', 'Tumbo Drive', 'US 97', 'Shady Pine Quarry', 'Northwest Eby Avenue', 'Crater Lake Parkway', 'Leach Drive', 'Modoc Point', 'Jeld Wen Door', 'Oux kanne viewpoint', 'Monique Lane', 'Masten Road', 'Borstel Pond', 'Southeast China Hat Road', 'De Moss County Park', 'Sherman Junior and Senior High School', '13221 US 97', '11th Street', '71', 'Subway', 'Delco Creek', 'Macdoel Post Office', 'National Forest Development Road 9700-060', 'Sam Sneed Court', 'Big Springs Creek', 'Little Deer Mountain Road', 'United States Highway 97', 'Horsethief Creek', 'China Hollow', 'Whiskeytown-Shasta-Trinity Nra', 'Kirk - Broy Mill Road', 'The Dalles-California Highway', 'Hay Creek', 'Chemult Ranger Station', 'Wilcox Cemetery', 'Northeast 1st Street', 'King Lane']","['Bend', 'Culver', 'Wasco', 'Moro', 'Chiloquin', 'Madras', 'Macdoel', 'Crescent', 'Klamath Falls', 'La Pine', 'Redding', 'Mount Shasta', 'Redmond', 'Weed', 'Lakehead', 'Terrebonne', 'Dunsmuir', 'Castella', 'Shasta Lake', 'Grass Valley', 'Maupin']",['S1100'],"['I', 'U']",1
3101,4658806076256287465,2335776680445493933,3530021110,3530021110_17,3530021110_17_2,"(45.694317, -120.741196)","(45.81213, -119.25654)",130.867,94.019,"{'Highway': 15, 'No_category': 4}","{'Street': 3, 'State_Road': 16}","['Woelpern Road', 'West 5th Street', 'Vantage Boulevard', 'South Ott Road', 'Frontage Lane', 'Boardman Airport', 'Rest Area I-84 (East Bound)', 'Southeast 19th Street', 'Quesna County Park', 'Le Page Park', 'Arlington State Park', 'Frontage Road', 'Columbia River Highway', 'Hermiston Highway', 'Squally Hook Rapids', 'Foster Cemetery']","['Hermiston', 'Boardman']",['S1100'],['I'],1
3102,4658806076256287465,2335776680445493933,3530021110,3530021110_17,3530021110_17_3,"(45.820618, -119.26683)","(45.84693, -119.29007)",3.433,5.0,{'No_category': 2},"{'Street': 2, 'State_Road': 2}","['East Cornell Place', 'Banner Bank']",['Hermiston'],[],[],2
3103,4658806076256287465,2335776680445493933,3530021110,3530021110_17,3530021110_17_4,"(45.823326, -119.27128)","(45.766514, -119.206)",8.136,10.0,{'No_category': 3},"{'Street': 2, 'State_Road': 2}","['Subway', 'El Erradero']",['Hermiston'],[],[],2
3104,-8305752177006250177,-7781662802219547708,3530036706,3530036706_1,3530036706_1_1,"(33.78592, -84.61514)","(33.546944, -84.60071)",40.521,35.0,"{'Highway': 6, 'No_category': 4}","{'Street': 2, 'Road': 2, 'State_Road': 6}","['Brumbley Court', 'Citgo', 'Line Creek', '3401 Hogan Road Southwest', '7000 Creekwood Road', 'Ch', 'Bohannon Road', '294 Brownlee Road Southwest']","['Atlanta', 'Fairburn', 'Union City', 'Lithia Springs']",['S1100'],"['I', 'S']",8
3105,-8305752177006250177,-7781662802219547708,3530036706,3530036706_1,3530036706_1_2,"(33.55702, -84.551926)","(34.033707, -84.0345)",78.405,60.0,"{'Highway': 11, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 11}","['Stone Mountain Trail', 'Fine Fabrics', 'Sullivan Creek', 'Old Peachtree Road Northeast', 'Old Bill Cook Road Southwest', 'Picadilly Place', 'Sage Software', 'Greystone Lane Northeast', 'Fillmore Road Southeast', 'Gwinnett International Farmers Market;Nen Dae Mon', 'BB&T', 'Austin Circle']","['Riverdale', 'Lawrenceville', 'Union City', 'Atlanta']",['S1100'],"['I', 'S']",5
3106,-8305752177006250177,-7781662802219547708,3530036706,3530036706_1,3530036706_1_3,"(34.034706, -84.04194)","(33.97973, -83.34386)",73.04,96.835,"{'Steps': 2, 'Highway': 11, 'No_category': 9}","{'Street': 3, 'Road': 3, 'State_Road': 14}","['Reisling Drive', ""Wendy's"", 'Prince Avenue', 'Kendall Creek Drive', 'Mill Creek High School', 'Braselton Parkway', 'East Fork Trail Creek', 'Highway 124', 'Jefferson Road', 'Mizner Boulevard', 'Truck Parking', 'Old Hull Road', 'Chapman Fence Co', 'GA Inner Loop 10', 'I-85 Express Lanes Extension']","['Pendergrass', 'Athens', 'Hoschton', 'Jefferson', 'Buford', 'Lawrenceville']",['S1100'],"['I', 'S']",1
3107,-8305752177006250177,-7781662802219547708,3530036706,3530036706_2,3530036706_2_1,"(33.980186, -83.33785)","(33.792286, -84.43046)",132.862,130.0,"{'Highway': 12, 'No_category': 21}","{'Street': 5, 'Road': 7, 'State_Road': 22}","['Choyce Johnson Road', '1401 Marietta Boulevard Northwest', 'Alcovy River', 'Maxie Price Chevrolet', 'Cavalier Court', 'Athens Post Office', 'Rowden Road', 'Athens Highway', 'South Gwinnett High School', 'Larry McDonald Memorial Highway', 'CVS', 'Cherry Hill Road', 'US 78 Business', 'Salem Crossing', 'Garmon Park Court', 'Old Highway 78', 'Trail Creek', 'Stone Mountain Park', 'Dunwoody Crossing', '2414 Marietta Boulevard Northwest', 'Post Oak Drive', '120 Northwood Drive Northeast', 'Ivy Gate Circle', 'Turkey Creek', '1541 Marietta Road Northwest', '4525 US 78']","['Atlanta', 'Bogart', 'Stone Mountain', 'Loganville', 'Athens', 'Smyrna', 'Tucker', 'Marietta', 'Snellville', 'Statham', 'Monroe']",['S1100'],"['M', 'S']",1
3108,-8305752177006250177,-7781662802219547708,3530036706,3530036706_2,3530036706_2_2,"(33.792713, -84.430595)","(33.66651, -84.341774)",45.963,45.0,"{'Highway': 7, 'No_category': 5}","{'Street': 2, 'Road': 3, 'State_Road': 7}","['Publix', '3431 Dale Lane Southwest', 'Moreland Avenue Southeast', '3391 Forrest Park Road Southeast', 'Whiteoak Street Southeast', 'I 285 North', 'Mason Dixon Lane', 'Airport Loop Road', ""Jack's New Yorker Deli""]","['Atlanta', 'Conley', 'Smyrna']",['S1100'],['S'],28
